SMILES,LogS,MW,LogP,MolMR,HBD,HBA,TPSA,RB,AP,Lipinski_Violations,Target_LogS_Range
CCC(CC)(CC)NC(N)=O,-1.8191095336328047,158.24499999999998,1.6235,46.32310000000001,2,1,55.12,4,0.0,0,True
CCC(CC)(CO)CO,0.1797937128005773,132.203,0.7773999999999999,37.18659999999999,2,2,40.46,4,0.0,0,False
CCC(CC)(S(=O)(=O)CC)S(=O)(=O)CC,-2.062500086942765,256.38899999999995,1.3721,62.23460000000004,0,4,68.28,6,0.0,0,True
CCC(CC)C(=O)N(CC)CC,-1.0875999032818513,171.284,2.2910000000000004,52.000000000000036,0,1,20.310000000000002,5,0.0,0,True
CCC(CC)C(=O)O,-0.8097840973725423,116.15999999999998,1.5072,31.70779999999998,1,1,37.3,3,0.0,0,False
CCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CC,-3.2388241868442686,346.46400000000006,2.9784000000000015,91.70000000000007,0,6,71.06,15,0.0,0,True
CCC(CC)C(C)(C)C,-5.55129368009492,128.259,3.468700000000003,43.52700000000001,0,0,0.0,2,0.0,0,False
CCC(CC)C(C)C,-5.08196966321512,114.23199999999999,3.0786000000000016,38.91,0,0,0.0,3,0.0,0,False
CCC(CC)C1CC(C)(O)CCO1,-1.916092764687357,186.29499999999996,2.3526000000000007,53.669800000000045,1,2,29.46,3,0.0,0,True
CCC(CC)CC1(C#N)CCCCC1,-6.586700235918748,193.33399999999995,4.286780000000004,59.82000000000005,0,1,23.79,4,0.0,0,False
CCC(CC)CC1(C(=O)O)CCCCC1,-4.281498311132726,212.33299999999994,3.847800000000002,61.84280000000005,1,1,37.3,5,0.0,0,True
CCC(CC)CCC(C)C,-6.187086643357144,142.286,3.858800000000003,48.14400000000003,0,0,0.0,5,0.0,0,False
CCC(CC)CO,-1.1699999970399535,102.17699999999999,1.4149,31.15779999999998,1,1,20.23,3,0.0,0,True
CCC(CC)COC(=O)NS(N)(=O)=O,-1.748715332345976,224.282,0.35230000000000045,51.66290000000002,2,4,98.48999999999998,5,0.0,0,True
CCC(CC)COC(C)=O,-1.3528137249397747,144.21399999999997,1.9857,40.705000000000005,0,2,26.3,4,0.0,0,True
CCC(CC)CO[Si](OCC(CC)CC)(OCC(CC)CC)OCC(CC)CC,-8.190440285364732,432.76200000000034,7.233200000000009,125.85000000000011,0,4,36.92,20,0.0,1,False
CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],-5.97061622231479,281.312,3.720340000000003,77.21750000000003,1,5,98.31,6,0.3,0,False
CCC(CC)OC(=O)CCOCCOCCOC(=O)C(CC)CC,-3.2386,346.46400000000006,3.1209000000000016,91.74800000000008,0,6,71.06,15,0.0,0,True
CCC(CC)[N+](=O)[O-],-1.955,117.148,1.4517,31.364399999999986,0,2,43.14,3,0.0,0,True
CCC(CCC(=O)O)C(C)=O,-0.4510002092769393,158.19699999999997,1.4664,41.3318,1,2,54.37,5,0.0,0,False
CCC(CCC(C)C)C(N)=O,-2.3521328268081803,157.25699999999998,1.9341,47.04740000000002,1,1,43.09,5,0.0,0,True
CCC(CO)(CO)C(=O)O,0.5168038543685368,148.158,-0.5480000000000003,34.53139999999999,3,3,77.76,4,0.0,0,False
CCC(CO)(CO)CO,0.8723000000282556,134.17499999999998,-0.6403000000000001,33.98139999999999,3,3,60.69,4,0.0,0,False
CCC(CO)(CO)COCC(CC)(CO)CO,-0.9835482278047448,250.33499999999992,-0.2350000000000002,64.61020000000006,4,5,90.15,10,0.0,0,False
CCC(CO)(CO)[N+](=O)[O-],0.9768337179237004,149.146,-0.6034999999999999,34.187999999999995,2,4,83.6,4,0.0,0,False
CCC(CO)[N+](=O)[O-],-0.3435954624242273,119.11999999999999,0.033999999999999975,28.15919999999999,1,3,63.370000000000005,3,0.0,0,False
CCC(COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C,-7.27083521030723,933.581999999999,19.36459999999999,284.0289999999992,0,6,78.9,52,0.0,2,False
CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,-3.095284454721319,398.5680000000001,1.9720999999999997,101.01100000000004,3,9,78.9,13,0.0,0,True
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,-4.580044251510242,570.9340000000001,3.7359000000000018,94.12620000000003,2,2,63.32000000000001,4,0.35294117647058826,1,True
CCC(Cc1ccc(C)cc1)(C(=O)c1ccc(N2CCOCC2)cc1)N(C)C,-5.133122185662502,380.53200000000015,3.9674200000000033,115.39650000000006,0,4,32.78,7,0.42857142857142855,0,False
CCC(Cc1ccccc1)(C(=O)c1ccc(N2CCOCC2)cc1)N(C)C,-4.79317412396815,366.5050000000001,3.6590000000000025,110.65950000000007,0,4,32.78,7,0.4444444444444444,0,True
CCC(Cl)(CC)C(N)=O,-1.028900001885816,149.62099999999998,1.2692999999999999,38.3604,1,1,43.09,3,0.0,0,True
CCC(Cl)(Cl)Cl,-1.8898028133807607,147.43200000000002,2.7666000000000013,30.580999999999992,0,0,0.0,0,0.0,0,True
CCC(Cl)(Cl)[N+](=O)[O-],-1.4996002150384495,157.984,1.8045000000000002,31.722399999999993,0,2,43.14,2,0.0,0,True
CCC(Cl)=[N+]([O-])O,-1.1889892138200748,123.53899999999999,0.9332,26.564899999999994,1,2,46.3,1,0.0,0,True
CCC(Cl)CC,-2.629999965785961,106.59599999999999,2.4138,30.222999999999985,0,0,0.0,2,0.0,0,True
CCC(Cl)Cl,-1.621668903064791,112.987,2.2001,25.78499999999999,0,0,0.0,1,0.0,0,True
CCC(N)(CO)CO,0.9129633019611774,119.16399999999997,-0.9215000000000002,31.38099999999999,3,3,66.48,3,0.0,0,False
CCC(N)=O,-4.229884705212898,73.09499999999998,-0.11829999999999996,19.485400000000002,1,1,43.09,1,0.0,0,True
CCC(N)C(=O)O,0.3104498493464326,103.12099999999998,-0.19169999999999998,25.902199999999997,2,2,63.32000000000001,2,0.0,0,False
CCC(N)CO,1.049900000097902,89.13799999999999,-0.2840000000000001,25.352199999999996,2,2,46.25,2,0.0,0,False
CCC(N)Cc1c[nH]c2ccccc12,-2.5697823540689733,188.274,2.4477,60.26910000000002,2,1,41.81,3,0.6428571428571429,0,True
CCC(N)P(=O)(O)O,-0.000359370529288,139.09099999999998,-0.1411,30.31049999999999,3,2,83.55000000000001,2,0.0,0,False
CCC(N=C(N)N)C(=O)O,-0.8608012114207747,145.162,-0.8769999999999989,37.52459999999998,3,2,101.7,3,0.0,0,False
CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,-2.9457455587492727,290.363,2.0436999999999994,83.54400000000003,4,4,85.35,5,0.47619047619047616,0,True
CCC(NC=O)C(=O)O,-0.5915732444872897,131.131,-0.40440000000000015,30.91449999999999,2,2,66.4,4,0.0,0,False
CCC(Nc1ncnc(C)c1Cl)c1ccc(OC(F)F)cc1,-3.9978393131086793,327.762,4.6030200000000026,81.50770000000003,1,4,47.040000000000006,6,0.5454545454545454,0,True
CCC(O)(CC)C(=O)O,-0.7061233968861688,132.159,0.6221,33.167599999999986,2,2,57.53,3,0.0,0,False
CCC(O)(CC)C(=O)[O-],-0.706,131.15099999999998,-0.7126000000000001,30.538799999999984,1,3,60.36,3,0.0,0,False
CCC(O)(CC)C(O)CC(C)C,-1.5978048417528512,174.28399999999996,1.9445,50.993600000000036,2,2,40.46,5,0.0,0,True
CCC(O)(CC)CC,-0.850000001421298,116.204,1.9475,35.822799999999994,1,1,20.23,3,0.0,0,False
CCC(O)(COC(N)=O)c1ccccc1,-0.9222375160147286,209.24500000000003,1.3795000000000002,56.16520000000003,2,3,72.55000000000001,4,0.4,0,False
CCC(O)=c1c(O)cc(=C(O)O)cc1O,-2.4303909891865203,212.201,0.35569999999999985,54.01500000000002,5,5,101.15,1,0.4,0,True
CCC(O)C(C)(C)C,-1.1500000026894812,116.204,1.8034,35.75279999999999,1,1,20.23,1,0.0,0,True
CCC(O)C(C)C,-0.7030785453411716,102.17699999999999,1.4133,31.135799999999982,1,1,20.23,2,0.0,0,False
CCC(O)C(Cl)(Cl)Cl,-0.948072606958313,177.458,2.127500000000001,36.58780000000001,1,1,20.23,1,0.0,0,False
CCC(O)CC,-0.2400000002544582,88.15,1.1673,26.58879999999999,1,1,20.23,2,0.0,0,False
CCC(O)CCC(C)C,-1.9271962613657587,130.231,2.1935000000000002,40.369800000000005,1,1,20.23,4,0.0,0,True
CCC(O)CN,1.049899974932858,89.13800000000002,-0.2839999999999999,25.352199999999996,2,2,46.25,2,0.0,0,False
CCC(O)CNCC(O)CC,0.7930916001765802,161.245,0.11779999999999952,45.46530000000002,3,3,52.489999999999995,6,0.0,0,False
CCC(O)CO,1.0461895132477037,90.122,-0.25039999999999996,23.383599999999994,2,2,40.46,2,0.0,0,False
CCC(O)COC1CCCCC1C(C)(C)C,-3.6989700043360174,228.37599999999995,3.378800000000002,67.45080000000006,1,2,29.46,4,0.0,0,True
CCC(O)OCCCOC,0.829,148.202,0.7679,38.7428,1,3,38.69,6,0.0,0,False
CCC(O)c1ccccc1,-2.340367561984738,136.194,2.13,41.69280000000002,1,1,20.23,2,0.6,0,True
CCC(OC)(OC)OC,0.872,134.17499999999998,0.9894,34.048999999999985,0,3,27.69,4,0.0,0,False
CCC(OCCCOC)OC(C)=O,0.008502175355851,190.23899999999998,1.3387,48.290000000000035,0,4,44.760000000000005,7,0.0,0,False
CCC(Oc1ccc(F)c(C(F)(F)F)c1)C(=O)NCc1ccccc1,-5.031753684785783,355.331,4.318300000000003,84.39770000000004,1,2,38.33,6,0.48,0,False
CCC(S(=O)(=O)CC)S(=O)(=O)CC,-1.4609168596688071,228.33499999999998,0.5918999999999999,53.000600000000034,0,4,68.28,5,0.0,0,True
CCC(SC(CC)C(=O)O)C(=O)O,-0.709109967734224,206.26299999999998,1.446,51.020600000000016,2,3,74.6,6,0.0,0,False
CCC(SSC(CC)C(=O)O)C(=O)O,-0.9621871439092052,238.32999999999998,2.0942,58.61160000000002,2,4,74.6,7,0.0,0,False
CCC(SSC(CC)C(=O)[O-])C(=O)[O-],-0.962,236.31399999999996,-0.5752000000000002,53.35400000000002,0,6,80.25999999999999,7,0.0,0,False
CCC([C@H](C)OCc1ccccc1)N(N)C(=O)Nc1ccc(N2CCN(c3ccc(OC[C@@H]4CO[C@@](Cn5cncn5)(c5ccc(F)cc5F)C4)cc3)CC2)cc1,-7.2358264407567745,780.9210000000002,6.985400000000007,214.73909999999944,2,9,123.24000000000001,15,0.5087719298245614,2,False
CCC([NH3+])C(=O)NC(CC)C(=O)NC(CC)C(=O)NC(CC)C(=O)NC(CC)C(=O)NC(CC)C(=O)[O-],-2.6817763397483065,528.6510000000003,-2.769199999999996,133.0826,6,7,213.26999999999998,17,0.0,2,True
CCC([NH3+])C(=O)NC(CC)C(=O)[O-],-1.296958314074641,188.22699999999995,-2.348399999999998,44.195800000000006,2,3,96.87,5,0.0,0,True
CCC([NH3+])Cc1c[nH]c2ccccc12,-2.57,189.282,1.730899999999999,58.96980000000002,2,0,43.43,3,0.6428571428571429,0,True
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,-4.429457060118103,270.37199999999996,4.785200000000004,82.27760000000005,2,2,40.46,5,0.6,0,True
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,-4.049598032594815,280.323,4.040500000000003,82.72480000000003,1,3,50.440000000000005,3,0.7619047619047619,0,True
CCC/C(=C\C(=O)O)C(=O)O,-1.1528189788018457,158.15299999999996,0.8821000000000001,38.26259999999999,2,2,74.6,4,0.0,0,True
CCC/C=C/C=O,-1.2708824342970384,98.14499999999998,1.5416,30.111999999999988,0,1,17.07,3,0.0,0,True
CCC/C=C/CCCCCCCOC(C)=O,-4.612613821018577,226.35999999999996,4.246400000000003,68.38300000000005,0,2,26.3,10,0.0,0,True
CCC1(C(=O)NC(C)c2ccc(Cl)cc2)C(C)C1(Cl)Cl,-5.269217724333611,334.674,4.737200000000003,84.33470000000004,1,1,29.1,4,0.3,0,False
CCC1(C(C)C)C(=O)NC(=O)NC1=O,-2.203240682484359,198.22199999999998,0.40479999999999994,49.243400000000015,2,3,75.27000000000001,2,0.0,0,True
CCC1(C)C(=O)NC(=O)N1CN1C(=O)NC(=O)C1(C)CC,-2.5180114783330008,296.32700000000006,0.3849,73.01440000000004,2,4,98.82,4,0.0,0,True
CCC1(C)C(=O)NC(=O)NC1=O,-1.1966573524915258,170.16799999999998,-0.23129999999999995,40.0794,2,3,75.27000000000001,1,0.0,0,True
CCC1(C)CC(=O)NC1=O,-0.1454210409915629,141.17,0.4491999999999999,36.164699999999996,1,2,46.17,1,0.0,0,False
CCC1(C)Nc2cccc3cccc(c23)N1,-3.2479515521805613,212.296,3.8034000000000017,69.88940000000004,2,2,24.06,1,0.625,0,True
CCC1(C)OC(=O)N(C)C1=O,-0.0660331216391933,157.16899999999995,0.7637,37.947,0,3,46.61,1,0.0,0,False
CCC1(C)OOC(C)(CC)OOC(C)(CC)OO1,-4.304518323509803,264.3179999999999,3.223200000000002,62.598000000000056,0,6,55.38000000000001,3,0.0,0,True
CCC1(C/C=C2/CCCc3cc(OC)ccc32)C(=O)CCC1=O,-4.838631997765025,312.4090000000001,4.1334000000000035,90.49800000000006,0,3,43.370000000000005,4,0.2608695652173913,0,True
CCC1(C/C=C2\CCCc3cc(OC)ccc32)C(=O)CCC1=O,-4.172630726946175,312.4090000000001,4.1334000000000035,90.49800000000006,0,3,43.370000000000005,4,0.2608695652173913,0,True
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,-2.169295203565732,236.271,1.2491999999999996,60.95640000000003,2,3,75.27000000000001,2,0.0,0,True
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,-3.0,250.29799999999997,1.6392999999999995,65.57340000000003,2,3,75.27000000000001,2,0.0,0,True
CCC1(C2=C[C@H]3CC[C@@H](C2)C3)C(=O)NC(=O)NC1=O,-2.6961793104291,262.30899999999997,1.4951999999999996,67.93640000000003,2,3,75.27000000000001,2,0.0,0,True
CCC1(C2CCCCC2)C(=O)NC(=O)NC1=O,-3.8672,238.287,1.3291,60.98040000000003,2,3,75.27000000000001,2,0.0,0,True
CCC1(C=C(C)C)C(=O)NC(=O)NC1=O,-2.1199999857039176,210.23299999999998,0.7149999999999999,53.836400000000026,2,3,75.27000000000001,2,0.0,0,True
CCC1(CC(C)=O)C(=O)NC(=O)NC1=O,-0.7660999999205306,212.20499999999998,-0.2720999999999999,49.70340000000001,2,4,92.34,3,0.0,0,False
CCC1(CC(C)C)C(=O)NC(=O)NC1=O,-5.142064735280571,212.24899999999997,0.7948999999999999,53.86040000000002,2,3,75.27000000000001,3,0.0,0,False
CCC1(CC)C(=N)NC(=O)NC1=O,-1.3967000023913003,183.21099999999998,0.60947,47.41610000000001,3,3,82.05000000000001,2,0.0,0,True
CCC1(CC)C(=O)N=C([O-])NC1=O,-0.066,183.18699999999998,-0.8345000000000002,43.59970000000002,1,3,81.59,2,0.0,0,False
CCC1(CC)C(=O)NC(=O)N(C)C1=O,-2.076833311328776,198.22199999999998,0.5009999999999999,49.323700000000024,1,3,66.48,2,0.0,0,True
CCC1(CC)C(=O)NC(=O)NC1=O,-1.3937494504302794,184.195,0.15879999999999994,44.69640000000001,2,3,75.27000000000001,2,0.0,0,True
CCC1(CC)C(=O)NC(=S)NC1=O,-2.171260468632809,200.26299999999998,0.32369999999999977,51.89840000000002,2,3,58.2,2,0.0,0,True
CCC1(CC)C(=O)NCC(C)C1=O,-0.3809759518889513,183.25099999999998,1.1278,50.19570000000003,1,2,46.17,2,0.0,0,False
CCC1(CC)CCC(=O)NC1=O,-4.530177984021837,169.224,1.2293999999999998,45.39870000000002,1,2,46.17,2,0.0,0,True
CCC1(CC)OC(=O)c2cc([N+](=O)[O-])ccc21,-3.6595558851598815,235.23899999999998,2.780500000000001,60.77190000000003,0,4,69.44,3,0.35294117647058826,0,True
CCC1(CC)OC(=O)c2ccccc21,-2.863272169850892,190.242,2.872300000000002,54.117500000000035,0,2,26.3,2,0.42857142857142855,0,True
CCC1(CC2(c3cccc(Cl)c3)CO2)C(=O)c2ccccc2C1=O,-4.3585258894959,340.80600000000004,4.431200000000004,91.52600000000005,0,3,46.67,4,0.5,0,True
CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,-2.2503812380449126,224.26,1.1050999999999997,58.45340000000003,2,3,75.27000000000001,3,0.0,0,True
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.570021267835613,226.27599999999998,1.1849999999999998,58.47740000000003,2,3,75.27000000000001,4,0.0,0,True
CCC1(CCO)C(=O)NC(=S)NC1=O,-1.4699999950516396,216.262,-0.7039000000000004,53.310200000000016,3,4,78.43,3,0.0,0,True
CCC1(CO)COCOC1,0.8350942170709743,146.18599999999998,0.3794,36.580799999999996,1,3,38.69,2,0.0,0,False
CCC1(N2CCCCC2)C(=O)NC(=O)NC1=O,-2.15619998767886,239.275,-0.012900000000000245,60.12740000000003,2,4,78.51,2,0.0,0,True
CCC1(O)CCCC1CCC(C)C,-2.855646264467018,184.32299999999998,3.363800000000002,56.653800000000054,1,1,20.23,4,0.0,0,True
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,-2.796643417585148,232.28299999999996,1.3532,65.20710000000003,2,3,72.19,2,0.35294117647058826,0,True
CCC1(c2ccccc2)C(=O)NC(=O)N(C(O)CCO)C1=O,-1.7872,306.31800000000004,0.11359999999999987,76.50530000000002,3,5,106.94,5,0.2727272727272727,0,True
CCC1(c2ccccc2)C(=O)NC(=O)N(CC(O)CO)C1=O,-1.788843752915161,306.31800000000004,-0.23399999999999982,76.75530000000002,3,5,106.94,5,0.2727272727272727,0,True
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,-2.307026552966706,232.23899999999995,0.7004,60.092400000000026,2,3,75.27000000000001,2,0.35294117647058826,0,True
CCC1(c2ccccc2)C(=O)NC(=S)NC1=O,-3.580044251510242,248.30699999999996,0.8653,67.29440000000002,2,3,58.2,2,0.35294117647058826,0,True
CCC1(c2ccccc2)C(=O)NCNC1=O,-2.639998038417354,218.25599999999994,0.5378999999999999,59.56340000000003,2,2,58.2,2,0.375,0,True
CCC1(c2ccccc2)CCC(=O)NC1=O,-2.3382140920504177,217.26799999999992,1.771,60.794700000000034,1,2,46.17,2,0.375,0,True
CCC1(c2ccccc2)NC(=O)N(C)C1=O,-2.352194483089157,218.25599999999994,1.4735000000000003,59.71270000000003,1,2,49.410000000000004,2,0.375,0,True
CCC1(c2ccccc2)NC(=O)NC1=O,-2.17023830407905,204.22899999999996,1.1313,55.08540000000002,2,2,58.2,2,0.4,0,True
CCC1(c2ccccc2)OCC(C2CCCC[NH2+]2)O1,-1.96,262.3729999999999,1.7807,73.66740000000004,1,2,35.07,3,0.3157894736842105,0,True
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,-7.896196279044043,490.6260000000003,3.0740000000000016,128.52190000000004,3,5,124.68,7,0.17647058823529413,0,False
CCC1C(=O)OCC1Cc1cncn1C,-2.0026376029523,208.261,1.1618000000000002,55.14200000000003,0,3,44.12,3,0.3333333333333333,0,True
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,-2.8200764028533025,326.44,1.5545,91.73460000000004,2,4,46.94,1,0.25,0,True
CCC1C2CC3CC4(CO)c5ccccc5N(C)C4C(C2)[NH+]3C1O,-2.824,329.46400000000006,0.5291000000000006,93.06430000000006,3,3,48.14,2,0.25,0,True
CCC1CC2CC1CC2OC,-2.724340658141028,154.253,2.4575000000000005,45.40900000000002,0,1,9.23,2,0.0,0,True
CCC1CCC(CCC(=O)O)C1,-3.2865094569060576,170.25199999999998,2.6775,47.99180000000002,1,1,37.3,4,0.0,0,True
CCC1CCC(O)O1,-0.0650999999341393,116.15999999999998,0.8937999999999999,30.404799999999984,1,2,29.46,1,0.0,0,False
CCC1CCC2(CCC(CC)O2)O1,-1.8455200926278017,184.27899999999997,2.8607000000000014,51.52700000000004,0,2,18.46,2,0.0,0,True
CCC1CCCCC1,-4.250263684430939,112.21600000000001,2.976700000000002,36.86599999999999,0,0,0.0,1,0.0,0,True
CCC1CCCCN1C(=O)COC(=O)c1ccccc1,-2.7199999357179103,275.348,2.634500000000001,76.36750000000005,0,3,46.61,4,0.3,0,True
CCC1CN2CCC1CC2C(O)c1ccnc2ccccc12,-2.63,296.41400000000004,3.388600000000002,88.56880000000005,1,3,36.36,3,0.45454545454545453,0,True
CCC1CO1,0.0805422981354182,72.107,0.7952,20.030999999999995,0,1,12.53,1,0.0,0,False
CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,-3.612610173661271,328.19900000000007,3.263300000000002,79.27800000000003,0,4,49.17,4,0.5238095238095238,0,True
CCC1C[NH+]2CCc3cc(OC)c(OC)cc3C2CC1CC1[NH2+]CCc2cc(OC)c(OC)cc21,-2.689,482.66500000000036,2.5001000000000024,135.97609999999995,2,4,57.97000000000001,7,0.34285714285714286,0,True
CCC1NC(=O)C(CC)NC1=O,-1.7124762403177247,170.212,-0.2104000000000003,44.44340000000001,2,2,58.2,2,0.0,0,True
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,-3.2886148259817665,289.74399999999997,0.8788000000000005,67.99310000000001,3,4,101.28999999999999,2,0.3333333333333333,0,True
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C([NH+](C)C)C2O)C(CC=O)CC(C)C(=O)/C=C\C(C)=C/C1COC1OC(C)C(O)C(OC)C1OC,-5.225,917.1200000000001,0.4164000000000154,229.4616999999992,6,17,239.86999999999995,13,0.0,3,False
CCC1OC(=O)c2cc([N+](=O)[O-])ccc21,-2.549972716572739,207.18499999999997,2.2163000000000004,51.54390000000002,0,4,69.44,2,0.4,0,True
CCC1OC(=O)c2ccccc21,-1.747620729629345,162.188,2.3081000000000005,44.88950000000003,0,2,26.3,1,0.5,0,True
CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,-4.787812395596042,300.35400000000004,4.009200000000003,83.35700000000006,0,4,36.92,6,0.5454545454545454,0,True
CCC1OCCO1,0.2918995914555656,102.133,0.7693,25.982999999999986,0,2,18.46,1,0.0,0,False
CCC=C1OC(=O)c2ccccc21,-2.2036191304834936,174.19899999999998,2.6079000000000008,50.125500000000024,0,2,26.3,1,0.46153846153846156,0,True
CCC=CC=CC=CC=CCCCCCCCC(=O)[O-],-2.8853,275.4119999999999,4.1018000000000026,84.17700000000005,0,2,40.129999999999995,12,0.0,0,True
CCC=CCC=CCC=CCCCCCCCC(=O)OC,-6.5,292.46299999999997,5.748900000000005,91.28000000000006,0,2,26.3,13,0.0,1,False
CCC=CCCCCCCCC(=O)OC,-5.309826531232083,212.33299999999997,3.8563000000000027,63.766000000000055,0,2,26.3,9,0.0,0,False
CCC=O,0.5803656660235722,58.08,0.5952999999999999,16.355,0,1,17.07,1,0.0,0,False
CCCBr,-1.720232819397626,122.993,1.7913000000000001,24.08499999999999,0,0,0.0,1,0.0,0,True
CCCC,-2.977604212433829,58.123999999999995,1.8064,20.581999999999997,0,0,0.0,1,0.0,0,True
CCCC#N,-0.3210081003376637,69.107,1.31008,20.520999999999994,0,1,23.79,1,0.0,0,False
CCCC(=NOCC(C)Oc1ccc(Cl)cc1)C1C(=O)CC(C2CCCSC2)CC1=O,-4.941198654154958,466.04300000000035,5.5876000000000055,126.11400000000006,0,6,64.96000000000001,9,0.1935483870967742,1,True
CCCC(=NOCC)C1=C([O-])CC(C(C)CSCC)CC1=O,-4.22,326.48200000000014,3.1617000000000015,90.88900000000005,0,5,61.72,9,0.0,0,True
CCCC(=NOCC)C1=C([O-])CC(C2CCCSC2)CC1=O,-3.91,324.46600000000007,2.915700000000001,88.77500000000005,0,5,61.72,6,0.0,0,True
CCCC(=NOCC)C1=C([O-])CC(CC(C)SCC)CC1=O,-4.117,326.48200000000014,3.3042000000000016,90.93700000000005,0,5,61.72,9,0.0,0,True
CCCC(=NOCC)C1C(=O)CC(C2CCCSC2)CC1=O,-3.7878123955960414,325.47400000000005,3.486600000000003,90.24600000000005,0,5,55.73,6,0.0,0,True
CCCC(=O)C1C(=O)CC(C2CCCSC2)CC1=O,-4.501689446210399,282.405,2.6632000000000007,76.19200000000005,0,4,51.21,4,0.0,0,True
CCCC(=O)CC,-0.8320277881940932,100.16099999999999,1.7656,30.20599999999998,0,1,17.07,3,0.0,0,False
CCCC(=O)CC(=O)C(=O)O,-0.6192938379268118,158.153,0.39940000000000014,37.1748,1,3,71.44,5,0.0,0,False
CCCC(=O)CC(=O)C(=O)[O-],-0.619,157.14499999999998,-0.9353,34.546,0,4,74.27,5,0.0,0,False
CCCC(=O)CCC,-1.4255626541676096,114.18799999999999,2.1557000000000004,34.822999999999986,0,1,17.07,4,0.0,0,True
CCCC(=O)N(C)N=O,-1.5346505696902792,130.147,0.9263,33.47299999999999,0,3,49.74,3,0.0,0,True
CCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,-2.159999981744464,284.381,1.6998,75.63280000000005,0,3,57.690000000000005,5,0.3157894736842105,0,True
CCCC(=O)N(CSP(=S)(OC)OC)c1ccccc1Cl,-5.204119982655925,367.86,4.681100000000004,94.60700000000006,0,5,38.77,8,0.2857142857142857,0,False
CCCC(=O)NCCNC(=O)CCC,-0.6221999996979357,200.28199999999995,0.8189999999999995,55.835400000000035,2,2,58.2,7,0.0,0,False
CCCC(=O)NNC(=O)CCC,-1.0,172.22799999999995,0.7339999999999997,46.10140000000002,2,2,58.2,4,0.0,0,True
CCCC(=O)Nc1ccc(OCC(O)C[NH2+]C(C)C)c(C(C)=O)c1,-2.2,337.44000000000005,1.3393000000000002,93.41440000000004,3,4,92.24000000000001,10,0.25,0,True
CCCC(=O)Nc1ccccc1,-2.140261433802853,163.22,2.4252000000000002,49.97970000000003,1,1,29.1,3,0.5,0,True
CCCC(=O)O,-0.1725039448678773,88.10599999999998,0.8711,22.543799999999994,1,1,37.3,2,0.0,0,False
CCCC(=O)OC,-0.823222852249196,102.13299999999998,0.9595,26.923999999999985,0,2,26.3,2,0.0,0,False
CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,-3.049878720793501,327.5280000000001,3.5119000000000025,66.70250000000004,0,5,61.83000000000001,6,0.0,0,True
CCCC(=O)OC(C)(C)Cc1ccccc1,-4.13608262304214,220.31199999999998,3.3510000000000018,65.22500000000005,0,2,26.3,5,0.375,0,True
CCCC(=O)OC(C)C,-1.94,130.18699999999995,1.7381,36.135999999999996,0,2,26.3,3,0.0,0,True
CCCC(=O)OC(C)C1CCCCC1,-3.9208187539523753,198.3059999999999,3.2985000000000024,57.03700000000005,0,2,26.3,4,0.0,0,True
CCCC(=O)OC(C)OP(=O)(OCC)OCC,-1.951,268.2459999999999,2.873400000000001,62.40550000000005,0,6,71.06,9,0.0,0,True
CCCC(=O)OCC,-1.2800000002066945,116.15999999999998,1.3496000000000001,31.540999999999983,0,2,26.3,3,0.0,0,True
CCCC(=O)OCC(Cc1cncn1C)C(CC)C(=O)OCc1ccc(C)cc1,-3.14,400.5190000000002,4.0001200000000035,111.02500000000005,0,5,70.42,11,0.3793103448275862,0,True
CCCC(=O)OCC(O)CO,-1.334949425284744,162.18499999999997,-0.3170999999999998,38.9596,2,4,66.76,5,0.0,0,True
CCCC(=O)OCC(O)COC(=O)CCC,-1.8219362894767663,232.27599999999993,1.0338999999999998,57.74080000000004,1,5,72.83000000000001,8,0.0,0,True
